GEOID10,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
530330074021004,7402.1004,7402.1004,7402,1004,1,7402.1,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074014004,7401.4004,7401.4004,7401,4004,4,7401.4,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074011006,7401.1006,7401.1006,7401,1006,1,7401.1,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074023006,7402.3006,7402.3006,7402,3006,3,7402.3,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074023010,7402.301,7402.3010,7402,3010,3,7402.3,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330084003000,8400.3,8400.3000,8400,3000,3,8400.3,0,414.2,Pike/Pine,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074021006,7402.1006,7402.1006,7402,1006,1,7402.1,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330065003010,6500.301,6500.3010,6500,3010,3,6500.3,0,414.1,Capitol Hill,Urban Center Village,6.3,North Capitol Hill,"North Capitol Hill, Capitol Hill, North Broadway",6,East
530330065003013,6500.3013,6500.3013,6500,3013,3,6500.3,0,0,Outside Villages,Outside Villages,6.3,North Capitol Hill,"North Capitol Hill, Capitol Hill, North Broadway",6,East
530330065003002,6500.3002,6500.3002,6500,3002,3,6500.3,0,0,Outside Villages,Outside Villages,6.3,North Capitol Hill,"North Capitol Hill, Capitol Hill, North Broadway",6,East
530330089003021,8900.3021,8900.3021,8900,3021,3,8900.3,0,109,23rd & Union-Jackson,Residential Urban Village,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330265001009,26500.1009,26500.1009,26500,1009,1,26500.1,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330062001001,6200.1001,6200.1001,6200,1001,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330056001017,5600.1017,5600.1017,5600,1017,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330007001006,700.1006,700.1006,700,1006,1,700.1,0,201,Lake City,Hub Urban Village,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330074013001,7401.3001,7401.3001,7401,3001,3,7401.3,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330042003022,4200.3022,4200.3022,4200,3022,3,4200.3,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330049002013,4900.2013,4900.2013,4900,2013,2,4900.2,0,302,Fremont,Hub Urban Village,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330107011006,10701.1006,10701.1006,10701,1006,1,10701.1,0,0,Outside Villages,Outside Villages,2.2,High Point,"High Point, Delridge",2,Delridge Neighborhoods
530330107011019,10701.1019,10701.1019,10701,1019,1,10701.1,0,0,Outside Villages,Outside Villages,2.2,High Point,"High Point, Delridge",2,Delridge Neighborhoods
530330107023000,10702.3,10702.3000,10702,3000,3,10702.3,0,0,Outside Villages,Outside Villages,2.2,High Point,"High Point, Delridge",2,Delridge Neighborhoods
530330110022008,11002.2008,11002.2008,11002,2008,2,11002.2,0,123,MLK at Holly St,Residential Urban Village,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330117001005,11700.1005,11700.1005,11700,1005,1,11700.1,0,0,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330118002019,11800.2019,11800.2019,11800,2019,2,11800.2,0,0,Outside Villages,Outside Villages,4.1,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",4,Southeast
530330118002010,11800.201,11800.2010,11800,2010,2,11800.2,0,0,Outside Villages,Outside Villages,4.1,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",4,Southeast
530330092002032,9200.2032,9200.2032,9200,2032,2,9200.2,0,413.4,Pioneer Square,Urban Center Village,13.3,Pioneer Square/International District,"Pioneer Square, International District, Chinatown, Little Saigon, ID, Chinatown-International District",13,Downtown
530330041006022,4100.6022,4100.6022,4100,6022,6,4100.6,1,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330063001007,6300.1007,6300.1007,6300,1007,1,6300.1,1,0,Outside Villages,Outside Villages,6.5,Madison Park,"Madison Park, Broadmoor, Washington Park, Harrison/Denny-Blaine",6,East
530330058023019,5802.3019,5802.3019,5802,3019,3,5802.3,0,0,Outside Villages,Outside Villages,12.2,Interbay,Interbay,12,Magnolia/Queen Anne
530330265001003,26500.1003,26500.1003,26500,1003,1,26500.1,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330101005018,10100.5018,10100.5018,10100,5018,5,10100.5,0,305,North Rainier,Hub Urban Village,4.2,Columbia City,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",4,Southeast
530330104011001,10401.1001,10401.1001,10401,1001,1,10401.1,0,0,Outside Villages,Outside Villages,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330102001034,10200.1034,10200.1034,10200,1034,1,10200.1,0,0,Outside Villages,Outside Villages,4.3,Seward Park,"Seward Park, Hillman City",4,Southeast
530330102002017,10200.2017,10200.2017,10200,2017,2,10200.2,0,0,Outside Villages,Outside Villages,4.3,Seward Park,"Seward Park, Hillman City",4,Southeast
530330078001021,7800.1021,7800.1021,7800,1021,1,7800.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330042004024,4200.4024,4200.4024,4200,4024,4,4200.4,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330042003040,4200.304,4200.3040,4200,3040,3,4200.3,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330054003009,5400.3009,5400.3009,5400,3009,3,5400.3,0,302,Fremont,Hub Urban Village,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330106001000,10600.1,10600.1000,10600,1000,1,10600.1,0,0,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,"Fauntleroy, Gatewood, Morgan Junction, Lincoln Park, Seaview, Fairmount Park",1,Southwest
530330058022024,5802.2024,5802.2024,5802,2024,2,5802.2,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,12.2,Interbay,Interbay,12,Magnolia/Queen Anne
530330058022011,5802.2011,5802.2011,5802,2011,2,5802.2,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,12.2,Interbay,Interbay,12,Magnolia/Queen Anne
530330047002037,4700.2037,4700.2037,4700,2037,2,4700.2,0,303,Ballard,Hub Urban Village,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330021001025,2100.1025,2100.1025,2100,1025,1,2100.1,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330024003006,2400.3006,2400.3006,2400,3006,3,2400.3,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330024003012,2400.3012,2400.3012,2400,3012,3,2400.3,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330025002014,2500.2014,2500.2014,2500,2014,2,2500.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330043012004,4301.2004,4301.2004,4301,2004,2,4301.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330043012010,4301.201,4301.2010,4301,2010,2,4301.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330114021009,11402.1009,11402.1009,11402,1009,1,11402.1,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330114022017,11402.2017,11402.2017,11402,2017,2,11402.2,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330114022005,11402.2005,11402.2005,11402,2005,2,11402.2,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330108001031,10800.1031,10800.1031,10800,1031,1,10800.1,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330108001030,10800.103,10800.1030,10800,1030,1,10800.1,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330113005002,11300.5002,11300.5002,11300,5002,5,11300.5,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113005007,11300.5007,11300.5007,11300,5007,5,11300.5,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113004013,11300.4013,11300.4013,11300,4013,4,11300.4,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113001001,11300.1001,11300.1001,11300,1001,1,11300.1,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330113002010,11300.201,11300.2010,11300,2010,2,11300.2,0,127,Westwood-Highland Park,Residential Urban Village,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330052002003,5200.2003,5200.2003,5200,2003,2,5200.2,0,401.1,University District Northwest,Urban Center Village,11.2,Wallingford,"Wallingford, Meridian, Northlake, University District",11,Lake Union
530330061003026,6100.3026,6100.3026,6100,3026,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330061003022,6100.3022,6100.3022,6100,3022,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330078004011,7800.4011,7800.4011,7800,4011,4,7800.4,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330078003004,7800.3004,7800.3004,7800,3004,3,7800.3,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330063001013,6300.1013,6300.1013,6300,1013,1,6300.1,0,0,Outside Villages,Outside Villages,6.5,Madison Park,"Madison Park, Broadmoor, Washington Park, Harrison/Denny-Blaine",6,East
530330078001051,7800.1051,7800.1051,7800,1051,1,7800.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330078001030,7800.103,7800.1030,7800,1030,1,7800.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330080022000,8002.2,8002.2000,8002,2000,2,8002.2,0,413.1,Belltown,Urban Center Village,13.1,Belltown,"Belltown, Denny Regrade",13,Downtown
530330081001054,8100.1054,8100.1054,8100,1054,1,8100.1,0,413.3,Commercial Core,Urban Center Village,13.2,Downtown Commercial Core,"Downtown Commercial Core, West Edge, Central Business District, Pike Place Market, Pioneer Square",13,Downtown
530330093003147,9300.3147,9300.3147,9300,3147,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330099002013,9900.2013,9900.2013,9900,2013,2,9900.2,0,0,Outside Villages,Outside Villages,2.1,North Delridge,"North Delridge, Pigeon Point, Avalon, Luna Park, Harbor Island",2,Delridge Neighborhoods
530330094005020,9400.502,9400.5020,9400,5020,5,9400.5,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094004000,9400.4,9400.4000,9400,4000,4,9400.4,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094004010,9400.401,9400.4010,9400,4010,4,9400.4,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330100021007,10002.1007,10002.1007,10002,1007,1,10002.1,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094003039,9400.3039,9400.3039,9400,3039,3,9400.3,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094003038,9400.3038,9400.3038,9400,3038,3,9400.3,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330100022001,10002.2001,10002.2001,10002,2001,2,10002.2,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330100021021,10002.1021,10002.1021,10002,1021,1,10002.1,0,110,North Beacon Hill,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330100021010,10002.101,10002.1010,10002,1010,1,10002.1,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094002054,9400.2054,9400.2054,9400,2054,2,9400.2,0,305,North Rainier,Hub Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094002035,9400.2035,9400.2035,9400,2035,2,9400.2,0,305,North Rainier,Hub Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094003036,9400.3036,9400.3036,9400,3036,3,9400.3,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330100023002,10002.3002,10002.3002,10002,3002,3,10002.3,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330094003032,9400.3032,9400.3032,9400,3032,3,9400.3,0,305,North Rainier,Hub Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330100023005,10002.3005,10002.3005,10002,3005,3,10002.3,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330095001029,9500.1029,9500.1029,9500,1029,1,9500.1,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330043011016,4301.1016,4301.1016,4301,1016,1,4301.1,0,401.3,Ravenna,Urban Center Village,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330092001016,9200.1016,9200.1016,9200,1016,1,9200.1,0,413.5,Chinatown-International District,Urban Center Village,13.3,Pioneer Square/International District,"Pioneer Square, International District, Chinatown, Little Saigon, ID, Chinatown-International District",13,Downtown
530330092001014,9200.1014,9200.1014,9200,1014,1,9200.1,0,413.5,Chinatown-International District,Urban Center Village,13.3,Pioneer Square/International District,"Pioneer Square, International District, Chinatown, Little Saigon, ID, Chinatown-International District",13,Downtown
530330053023048,5302.3048,5302.3048,5302,3048,3,5302.3,0,401.4,University Campus,Urban Center Village,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330006004027,600.4027,600.4027,600,4027,4,600.4,0,301,Northgate,Urban Center,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
530330057001048,5700.1048,5700.1048,5700,1048,1,5700.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330110011002,11001.1002,11001.1002,11001,1002,1,11001.1,0,123,MLK at Holly St,Residential Urban Village,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330093003060,9300.306,9300.3060,9300,3060,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330098001006,9800.1006,9800.1006,9800,1006,1,9800.1,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330109001034,10900.1034,10900.1034,10900,1034,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330002006023,200.6023,200.6023,200,6023,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330100013003,10001.3003,10001.3003,10001,3003,3,10001.3,0,111,Columbia City,Residential Urban Village,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330099004054,9900.4054,9900.4054,9900,4054,4,9900.4,0,502,Greater Duwamish,Manufacturing Industrial,2.1,North Delridge,"North Delridge, Pigeon Point, Avalon, Luna Park, Harbor Island",2,Delridge Neighborhoods
530330110013027,11001.3027,11001.3027,11001,3027,3,11001.3,0,123,MLK at Holly St,Residential Urban Village,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330047002028,4700.2028,4700.2028,4700,2028,2,4700.2,0,0,Outside Villages,Outside Villages,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330090001001,9000.1001,9000.1001,9000,1001,1,9000.1,0,109,23rd & Union-Jackson,Residential Urban Village,5.2,Judkins Park,"Judkins Park, Central Area, Little Saigon, Atlantic",5,Central
530330093003054,9300.3054,9300.3054,9300,3054,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330089002001,8900.2001,8900.2001,8900,2001,2,8900.2,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
